obs_idx,y_obs,y_rep_mean,y_rep_median,y_rep_p05,y_rep_p95,residual,residual_median_pred,within_90ci
434,-2.7538639268991645,-2.7668088564034488,-2.7681740159290795,-2.8352760522345344,-2.7005542757407994,0.012944929504284275,0.01431008902991504,True
435,-2.8133830053466946,-2.76970604502001,-2.76853879298151,-2.837306150895742,-2.7060027128080524,-0.043676960326684444,-0.04484421236518443,True
436,-2.7740893663135897,-2.77498040437909,-2.7741067731012903,-2.8447742271204293,-2.7054898945048915,0.0008910380655002825,1.7406787700569026e-05,True
437,-1.1771678863614055,0.42735049595037866,0.460205569292834,-2.9971412566902873,3.74014158420657,-1.6045183823117841,-1.6373734556542394,True
438,-2.2701759127881544,-2.1467561356484874,-2.139936168092185,-2.25749334293081,-2.040336373280493,-0.12341977713966701,-0.13023974469596933,False
439,1.5398727399993284,-0.9735282775614812,-0.9379465495313419,-4.017612511246806,2.234433698241533,2.5134010175608097,2.4778192895306703,True
440,1.302694865087262,0.376868936614256,0.30085108668791577,-2.3856801841309254,3.2235757256407767,0.925825928473006,1.0018437783993464,True
441,-1.084117860067323,0.651656706403456,0.5181578217113109,-2.778353531138241,4.034109670801448,-1.7357745664707789,-1.6022756817786337,True
442,-2.1115349921057383,-2.151601771062185,-2.1460607082652983,-2.265458419924872,-2.0458666332251885,0.040066778956446836,0.034525716159560016,True
443,1.4352038289470688,-0.811048540424029,-0.8760156276168736,-3.9734772849174522,2.189679221817707,2.246252369371098,2.3112194565639426,True
444,1.210172414509042,0.34310224300918624,0.33755242276767017,-2.483536063096226,3.3917354307740766,0.8670701714998558,0.8726199917413718,True
445,-0.9739992516053412,0.6010634805388064,0.5738315048558196,-2.7138978819292845,3.9257077349407403,-1.5750627321441475,-1.5478307564611606,True
446,-2.211680490391461,-2.152231162693923,-2.1464706846133597,-2.265025938907999,-2.0474649013643735,-0.0594493276975383,-0.06520980577810143,True
447,1.5547804361490947,-0.9315413109462333,-0.8646116836473487,-4.0116229147454225,2.188463723959019,2.486321747095328,2.419392119796443,True
448,1.1529996344219986,0.3287085517434842,0.35040292017415564,-2.6020262687231885,3.3344955813457973,0.8242910826785144,0.802596714247843,True
449,-1.0199121582647581,0.5540938431566523,0.6117817698608801,-2.917158545129792,3.9470471933011324,-1.5740060014214103,-1.6316939281256382,True
450,-2.055326470718959,-2.158146637077466,-2.153180686567956,-2.2700062955276143,-2.0502956009585667,0.10282016635850688,0.09785421584899723,True
451,1.6667927999941015,-0.9602010651125958,-0.8795097096651641,-4.237276876549347,2.2184181595167884,2.626993865106697,2.5463025096592657,True
452,1.305251583983919,0.3890376027884779,0.34809618432456124,-2.362836045675444,3.28160967807559,0.9162139811954411,0.9571553996593577,True
453,0.44726465987319497,1.3590308527911628,1.3598022688000797,-1.989949458960814,4.843073990605516,-0.9117661929179678,-0.9125376089268847,True
454,-1.2658482080440236,-1.2605591893159198,-1.2601548493153398,-1.32374334290163,-1.1930400977121836,-0.005289018728103834,-0.005693358728683817,True
455,0.05366069160528299,0.027333289055010555,0.014151892806491432,-3.2823238626102245,3.3433048245209074,0.02632740255027243,0.03950879879879156,True
456,0.7939645316464058,1.2113445750807534,1.2222080209164161,-1.663362117424296,4.034161696192433,-0.41738004343434765,-0.4282434892700103,True
457,0.43465821387824766,1.3350624434056135,1.3773025138259345,-2.1120664523166917,4.711763723606208,-0.9004042295273659,-0.9426442999476868,True
458,-1.2658482080440236,-1.2651002408224117,-1.2650631577102291,-1.3278000964186438,-1.199891713963524,-0.000747967221611967,-0.0007850503337945014,True
459,0.05107423453533266,0.00610797214538886,-0.005929504191460183,-3.177934724242764,3.090872307141053,0.044966262389943806,0.057003738726792846,True
460,0.7833326013442395,1.260415841071142,1.232878520642246,-1.6925613339279357,4.051109448273452,-0.47708323972690236,-0.44954591929800636,True
461,0.43919144806253707,1.482316028876899,1.4587892272785807,-1.9380813724353407,4.745074029947932,-1.043124580814362,-1.0195977792160438,True
462,-1.2658482080440236,-1.2676068555573041,-1.2672319270636105,-1.3352773002334994,-1.200119546382995,0.0017586475132804757,0.0013837190195868931,True
463,0.05240757892645312,0.009569978048904542,0.0031151261801204803,-3.100887894828511,3.2271020810332214,0.04283760087754858,0.049292452746332635,True
464,0.7882752802774577,1.144286186094374,1.2154871941001613,-1.630807263515765,4.172378281203039,-0.3560109058169163,-0.4272119138227035,True
465,0.4551976995719317,1.5486184000850831,1.522104927333054,-1.9575344251671716,5.257058875007482,-1.0934207005131515,-1.0669072277611225,True
466,-1.2658482080440236,-1.2743543688087748,-1.2739724954156588,-1.335469822145392,-1.2116548293111176,0.008506160764751192,0.008124287371635175,True
467,0.05336866516294167,0.0944034702900844,0.017747814594977967,-2.9550095383105752,3.372930142435143,-0.041034805127142734,0.0356208505679637,True
468,0.7794477515092887,1.2597647114033204,1.251280478609238,-1.6051997914912928,4.216902616253048,-0.48031695989403167,-0.4718327270999493,True
469,-4.289354075630814,-4.292121164603765,-4.291634402415992,-4.358544502091639,-4.225632436245036,0.0027670889729511927,0.0022803267851783104,True
470,-3.41124771751566,-3.3757241090280354,-3.021164454904995,-6.174712169920814,-0.053723685086391845,-0.0355236084876247,-0.39008326261066495,True
471,-4.28511569031987,-4.298415298001329,-4.2982133533651155,-4.362555748506155,-4.23260932615485,0.01329960768145888,0.013097663045245511,True
472,-3.4555027265196996,-3.0184142556676963,-3.0509381451328244,-6.251549864951329,0.008116065957507957,-0.4370884708520033,-0.40456458138687523,True
473,-4.2957851172877835,-4.301416585693014,-4.299697511748141,-4.363577070026412,-4.237951413832612,0.005631468405230322,0.003912394460357405,True
474,-3.1941832122778293,-3.055407247674513,-3.0227267402527023,-6.226160008307593,0.26293128838770746,-0.1387759646033162,-0.17145647202512704,True
475,-4.353373754552416,-4.304815020912654,-4.305793586278449,-4.375178777437482,-4.242129223274165,-0.048558733639761265,-0.04758016827396627,True
476,-3.270169119255751,-3.0515562825135265,-3.028098678025061,-6.4048056870881585,0.2584732588101478,-0.21861283674222465,-0.24207044123069021,True
477,-3.8649737492410763,-3.8654768999824,-3.8658858624844115,-3.9359272319688188,-3.7953751025995137,0.0005031507413235659,0.0009121132433351775,True
478,-3.8926321695187163,-3.869310771374234,-3.871316976108445,-3.9367350696062524,-3.799676379947526,-0.02332139814448242,-0.021315193410271327,True
479,-4.253926632046568,-3.8725625810417674,-3.872976218269323,-3.9405677937447354,-3.804034855990785,-0.3813640510048004,-0.3809504137772448,False
480,-3.8519842802595705,-3.8824864411544997,-3.8793826868467587,-3.9474665065310637,-3.80501086789094,0.030502160894929187,0.027398406587188173,True
481,-1.1524697360899605,-1.1337090457646843,-1.1425778946009624,-1.2412231007640828,-1.010349362867724,-0.018760690325276164,-0.009891841488998132,True
482,-1.0411994989030322,-1.1418998426057005,-1.1490064737929142,-1.2474656516086893,-1.0212734738491922,0.10070034370266834,0.107806974889882,True
483,-1.2441836507675643,-1.1393897257680772,-1.148738256140585,-1.2487064121279352,-1.0191113124699906,-0.10479392499948714,-0.09544539462697932,True
484,-0.838872538902239,-1.1478191070398525,-1.1551480676706793,-1.2582748976559426,-1.0223145985539086,0.30894656813761345,0.31627552876844034,False
485,-4.2227483275506215,-4.213278988214392,-4.211160481772257,-4.274417116985817,-4.147117781147793,-0.00946933933622951,-0.011587845778364247,True
486,-4.212039367112105,-4.216065419518949,-4.217161392457822,-4.281006974182634,-4.1477770861364265,0.004026052406843839,0.0051220253457167075,True
487,-4.209253328386128,-4.2192004230858435,-4.2187676425993015,-4.286272912011589,-4.152372917438012,0.009947094699715109,0.009514314213173058,True
488,-4.229309764753137,-4.221998608172953,-4.22370597494528,-4.291013384897602,-4.157724654628396,-0.007311156580183997,-0.00560378980785714,True
489,-3.9753397306718066,-3.982035428314218,-3.983557272020705,-4.045275788183766,-3.9157051172547,0.006695697642411513,0.008217541348898294,True
490,-4.58306290742094,-2.7287626182861886,-2.7380377236801143,-5.978159212873628,0.4786340601273431,-1.8543002891347515,-1.8450251837408258,True
491,-1.792494841387103,-1.5351566631202576,-1.5301507308796065,-4.537554125077487,1.2907149407511034,-0.25733817826684535,-0.2623441105074964,True
492,-3.9812373215743047,-3.9869852108697295,-3.9883016036861996,-4.052669135003242,-3.9217114642023216,0.005747889295424802,0.007064282111894915,True
493,-4.614022214507393,-2.6219507338097188,-2.662912136017475,-5.648869404713568,0.6012805802460887,-1.9920714806976738,-1.9511100784899176,True
494,-1.8104481540817616,-1.5616773599243294,-1.5221998341032164,-4.512207643048889,1.4507800402146862,-0.2487707941574322,-0.2882483199785453,True
495,-4.002815084265993,-3.9905400849737505,-3.991320295485841,-4.057889951336798,-3.925621488950914,-0.01227499929224285,-0.011494788780152199,True
496,-4.691598902683174,-2.765448014474908,-2.716320757805482,-6.145067659929819,0.509659059075916,-1.9261508882082663,-1.9752781448776924,True
497,-1.8454659343522724,-1.4867370968362832,-1.5205523797643705,-4.409608005729887,1.4455376721550934,-0.35872883751598916,-0.32491355458790183,True
498,-3.998318538047676,-3.9989984587641274,-3.9974770754084394,-4.06359920505937,-3.93427915035791,0.0006799207164513987,-0.0008414626392365676,True
499,-4.698549352969136,-2.669850629393257,-2.683341134883811,-5.786539561649215,0.5101461018787318,-2.0286987235758787,-2.0152082180853244,True
500,-1.839129179995692,-1.5429741819940879,-1.499936548616791,-4.541510320180668,1.3316309908930009,-0.29615499800160405,-0.3391926313789009,True
501,-2.661047347506875,-2.6201896280392565,-2.63732120267673,-2.7082278982438455,-2.4176065910373534,-0.040857719467618736,-0.023726144830145124,True
502,-2.644556416303639,-2.627348826758827,-2.6437236763404743,-2.7155394582333363,-2.430754420265787,-0.017207589544811608,-0.0008327399631644639,True
503,-2.426463606050109,-2.6265462595432933,-2.644280639431533,-2.7170456430693033,-2.4226977042893303,0.20008265349318455,0.217817033381424,True
504,-2.3112899526717237,-2.633074243692197,-2.651198718336154,-2.7231201127695073,-2.43018176426313,0.3217842910204731,0.3399087656644304,False
505,-0.5555032368233169,0.6526609200830177,0.6377886787703891,-2.8565845181219025,4.201390304996727,-1.2081641569063346,-1.193291915593706,True
506,-2.007253221260496,-2.00447507805544,-2.004308549914164,-2.0710382781978023,-1.9383412020411104,-0.002778143205055983,-0.0029446713463321394,True
507,-0.5599571621212718,0.6251096607815383,0.6972232971935699,-2.707040845372808,4.136315321232449,-1.18506682290281,-1.2571804593148417,True
508,-2.011158437250907,-2.0110215072534805,-2.0104637550022435,-2.0726475070760557,-1.9457358738764072,-0.0001369299974265381,-0.0006946822486635362,True
509,-0.5596125188879085,0.58626827457076,0.7304268234497626,-2.481058447748579,4.125206594536992,-1.1458807934586686,-1.2900393423376713,True
510,-2.0113841567725617,-2.011393349110966,-2.011256655504436,-2.0800440160332383,-1.948358447243519,9.192338404240274e-06,-0.00012750126812566265,True
511,-0.5595839752355456,0.8553017809007791,0.7579286719502928,-2.4961285249059104,4.238263751640931,-1.4148857561363246,-1.3175126471858385,True
512,-2.0125598925788477,-2.0186065184355453,-2.0184294704920145,-2.083847186516334,-1.9524828250049207,0.006046625856697574,0.005869577913166779,True
513,-3.319266467187429,-3.315897311868328,-3.3156202513560764,-3.384196721017332,-3.2480249577733047,-0.0033691553191008694,-0.003646215831352606,True
514,-3.3235530350256766,-3.3212141298087827,-3.321280448675709,-3.386835856140664,-3.2566912955663696,-0.0023389052168938385,-0.0022725863499677423,True
515,-3.32348905461014,-3.3219328029907684,-3.3232346542673694,-3.3858087893232764,-3.2552116160102,-0.0015562516193714515,-0.00025440034277046664,True
516,-3.3236649266515355,-3.3295067444237496,-3.3288402810247755,-3.392972053934642,-3.267033370957205,0.005841817772214153,0.005175354373240015,True
517,-3.300868435794877,-3.302661179864397,-3.304157020997001,-3.368821735011263,-3.2344278362240555,0.0017927440695197916,0.0032885852021240503,True
518,-2.6059506211937546,-2.0554591118763152,-2.092447537020915,-5.195457216175529,1.1826141175951903,-0.5504915093174394,-0.5135030841728399,True
519,-0.5125894444997572,-0.8535140230685357,-0.83067960804977,-3.6592732984855485,1.9874110451768574,0.34092457856877856,0.31809016355001285,True
520,-3.3134513502170595,-3.3084281816582446,-3.3089976649963386,-3.375982616917719,-3.241661650865081,-0.0050231685588149055,-0.004453685220720871,True
521,-2.5824546257090337,-2.086595544634047,-2.0696348800358253,-5.246490004038826,0.8722050765967677,-0.49585908107498655,-0.5128197456732084,True
522,-0.46822986083769863,-0.7884921192205147,-0.8103141329975299,-3.710252595234794,2.2902311439549843,0.320262258382816,0.3420842721598312,True
523,-3.270981275530926,-3.3100925270866246,-3.3111649769498186,-3.3778676020027545,-3.244550817105031,0.03911125155569861,0.0401837014188926,True
524,-2.5482097827284074,-2.0353064632706386,-2.0285008489045357,-5.001089021779589,0.9997666148138746,-0.5129033194577688,-0.5197089338238716,True
525,-0.4592344285498192,-0.8503254155349393,-0.8012027241559616,-3.6287805835886267,2.2207469624334237,0.3910909869851201,0.3419682956061424,True
526,-3.352925501874433,-3.317801773668895,-3.3175174929760525,-3.3839251250004407,-3.2488957791600623,-0.03512372820553811,-0.03540800889838058,True
527,-2.514358202260502,-2.091136881478089,-2.0423760848183083,-5.222020521073614,1.217388584326669,-0.42322132078241337,-0.47198211744219387,True
528,-0.4237440824887163,-0.8946587808017699,-0.8139875717571378,-3.758578200585047,1.9907592800898333,0.47091469831305355,0.39024348926842145,True
529,-3.329297914917192,-3.3315216007743595,-3.332148462415634,-3.398749733333827,-3.26899819233479,0.002223685857167368,0.0028505474984417134,True
530,-3.329921464513237,-3.3393762207117526,-3.338893142654922,-3.4061315619958656,-3.2747474077634955,0.009454756198515657,0.008971678141685313,True
531,-3.3305633154225447,-3.3386268837741655,-3.3380805043518396,-3.406047947747873,-3.2727513109832755,0.008063568351620809,0.007517188929294871,True
532,-3.387807315875584,-3.346310814222032,-3.3448479528550825,-3.411660741897278,-3.2818023246824306,-0.04149650165355201,-0.04295936302050141,True
533,-4.5965877926544465,-4.712606505970748,-4.714762910157669,-4.8828740394233145,-4.583631695714057,0.11601871331630154,0.11817511750322218,True
534,-2.930925506118397,-3.4113008922547423,-3.468865079979725,-6.693961930086459,-0.25188877614539884,0.4803753861363451,0.537939573861328,True
535,-2.600974888334449,-2.1411104439844784,-2.2560798209898163,-4.892863818211042,0.5818903453243429,-0.45986444434997065,-0.3448950673446327,True
536,-4.735740182029045,-4.715302267636866,-4.72092583254815,-4.878467335443211,-4.583500572944416,-0.020437914392179124,-0.014814349480895217,True
537,-3.498805857787134,-3.467434202922072,-3.452986958049736,-6.788059475208651,-0.3604969167454664,-0.031371654865062215,-0.045818899737398056,True
538,-3.127972388421654,-2.276023172971717,-2.2685942570291338,-5.341763617725659,0.6348933090238618,-0.8519492154499373,-0.8593781313925204,True
539,-4.962011256681923,-4.719757260656379,-4.720918355846326,-4.889931279294051,-4.58938474837023,-0.24225399602554454,-0.2410929008355973,False
540,-3.4351830411641213,-3.4417036878817004,-3.504081878795021,-6.644603174814681,-0.34469161424387823,0.006520646717579126,0.06889883763089966,True
541,-3.1138230488650582,-2.2680319193510394,-2.2271710065370174,-5.241021767240941,0.6862627268171819,-0.8457911295140188,-0.8866520423280408,True
542,-0.4599740936085572,-2.574280832357359,-2.570861704663584,-4.426134881145735,-0.8222478102128224,2.1143067387488017,2.110887611055027,False
543,-4.115542663130963,-4.120218382503798,-4.118791850130805,-4.18817639463233,-4.052710722935339,0.004675719372834841,0.003249186999841669,True
544,-2.9812189387398607,-2.9016790477178795,-2.877771907554319,-5.997715492219092,0.22497890420311312,-0.07953989102198111,-0.10344703118554177,True
545,0.5953450925595982,-1.646985864178484,-1.653219973274274,-4.593916185042614,1.410114089542981,2.2423309567380825,2.2485650658338723,True
546,-4.118379655485775,-4.128287177301247,-4.126311142400385,-4.199065205661415,-4.060181476472915,0.009907521815471831,0.007931486914610097,True
547,-4.121075113705881,-4.12623857591408,-4.127422313274389,-4.195415107735657,-4.063125130429001,0.0051634622081984105,0.006347199568507378,True
548,-4.195441647445402,-4.133746678567286,-4.133278025692734,-4.198997698283215,-4.069056915380619,-0.06169496887811565,-0.062163621752667986,True
549,-1.0284534328047958,-1.0123373565067257,-1.0120547081069406,-1.0746193307205127,-0.9459576874347072,-0.016116076298070103,-0.016398724697855194,True
550,-1.023313625060304,-1.020525800196859,-1.0186227424836116,-1.0902418342066236,-0.9542084521378396,-0.0027878248634451985,-0.004690882576692479,True
551,-1.010989329320158,-1.0216185614456224,-1.020909200836095,-1.0868638103811958,-0.9565003495499332,0.010629232125464405,0.009919871515936984,True
552,-1.0143650785942169,-1.0266790270751711,-1.0267204905424545,-1.086745734950866,-0.9579166731633376,0.01231394848095424,0.012355411948237638,True
553,1.5546296759391052,-2.385831171987127,-2.4160818971051166,-4.240846922558047,-0.5450299257105202,3.940460847926232,3.9707115730442215,False
554,-3.9536479173290164,-3.9576857323723535,-3.9597256435671455,-4.028036197611991,-3.8905548709386903,0.004037815043337112,0.0060777262381290775,True
555,-3.1076545593465155,-2.721724012123511,-2.6945489238190903,-5.827079466869452,0.45817602204623886,-0.38593054722300435,-0.4131056355274252,True
556,-2.704679119230565,-1.4627823659850758,-1.5268972937718805,-4.233560605013512,1.3035543709143038,-1.2418967532454892,-1.1777818254586845,True
557,-3.9787121972612343,-3.9663918686342696,-3.966144151290533,-4.043779653917853,-3.893178324931542,-0.012320328626964638,-0.01256804597070138,True
558,-3.122539196826494,-2.7223493770877973,-2.7119172863435246,-5.824924598055788,0.43998795110230055,-0.4001898197386966,-0.41062191048296937,True
559,-2.7152451500871964,-1.5333628205645318,-1.4938921466476434,-4.3719941637968365,1.4307947252181445,-1.1818823295226646,-1.221353003439553,True
560,-4.076530934331602,-3.968576087354336,-3.9680578215842868,-4.040127209241564,-3.899495723320364,-0.10795484697726643,-0.10847311274731553,False
561,-3.142237588354089,-2.9829534592205005,-2.713612434667421,-5.817703962620537,0.40112834317137847,-0.1592841291335887,-0.4286251536866681,True
562,-2.761757736601036,-1.4873321463585467,-1.4788573836122119,-4.416149285740561,1.1888488742099688,-1.2744255902424892,-1.282900352988824,True
563,-3.939878188120794,-3.9743453508965874,-3.974588929558912,-4.048163166084821,-3.9038635593151345,0.034467162775793536,0.03471074143811803,True
564,-3.208972883231045,-2.7359684370340185,-2.711319093572759,-5.951637587870974,0.4052762171140864,-0.4730044461970264,-0.497653789658286,True
565,-2.6812934599181575,-1.4446398524650297,-1.421947540425531,-4.380129093278663,1.3389256520007071,-1.2366536074531278,-1.2593459194926264,True
566,-2.3634146538418364,-2.319573290226687,-2.320683118036049,-2.3847436401220268,-2.2514479199824358,-0.043841363615149564,-0.042731535805787146,True
567,-2.33967047903142,-2.327633023906228,-2.3273497750069403,-2.397602954946558,-2.25876979422794,-0.01203745512519161,-0.01232070402447949,True
568,-2.31638971290185,-2.3299469567688087,-2.329627857023546,-2.400536530306546,-2.25956040521144,0.013557243866958668,0.013238144121695772,True
569,-2.2925347571405443,-2.3341311572746757,-2.335543605190527,-2.4034221542724827,-2.2618096188488543,0.04159640013413135,0.04300884804998262,True
570,-2.394727150838943,-2.373305756941647,-2.3737744875977116,-2.4413008290221425,-2.3035448760043318,-0.021421393897296248,-0.020952663241231573,True
571,-1.4729069982343501,-1.1644781866927276,-1.1241081283921548,-4.453129673918005,2.1048345723265274,-0.3084288115416225,-0.3487988698421953,True
572,-2.4322276102498823,-2.3798179940127526,-2.379498662638083,-2.4485073093691896,-2.3066344108865917,-0.0524096162371297,-0.05272894761179936,True
573,-1.471698391492158,-0.9811929680691934,-1.1152370515041095,-4.095274873552761,2.142101748166644,-0.49050542342296455,-0.3564613399880485,True
574,-2.353934952182104,-2.3821570036289414,-2.381860107801664,-2.4544513917669235,-2.311902584727038,0.028222051446837426,0.027925155619560105,True
575,-1.4710628755078636,-1.105485874336216,-1.101889889890621,-4.216814337826865,2.0342179332042694,-0.3655770011716477,-0.36917298561724254,True
576,-2.361869150354037,-2.389086500840796,-2.386942430153189,-2.4603349212369383,-2.318981962559571,0.027217350486758995,0.02507327979915175,True
577,-1.4703827202521769,-1.1259404494050071,-1.1365297053547119,-4.266098070584844,2.1412188578186124,-0.3444422708471697,-0.333853014897465,True
578,-1.6125426909450415,-1.6269270385666035,-1.627307416563287,-1.6937528381986833,-1.5585281124987131,0.014384347621561933,0.014764725618245489,True
579,-0.6568697742956988,-0.46048709843039176,-0.4073341984293962,-3.7633486552658826,2.410180836297663,-0.19638267586530705,-0.2495355758663026,True
580,0.06739628138824108,0.9801443540729646,0.869571197143143,-1.8224564680882893,3.889278417709247,-0.9127480726847236,-0.802174915754902,True
581,-1.6232800454433223,-1.632659729000869,-1.63282294153095,-1.6990091341453608,-1.5659645732881795,0.009379683557546814,0.009542896087627817,True
582,-0.6307341541111455,-0.3738005275154536,-0.42138537313741675,-3.53142819517322,2.875271484715741,-0.2569336265956919,-0.20934878097372878,True
583,0.0966820064340975,0.8314814923398937,0.8386705060568327,-1.881387610296464,3.7299643552067914,-0.7347994859057961,-0.7419884996227352,True
584,-1.6340149255844356,-1.636977602888855,-1.6357921640772848,-1.7082819808969842,-1.5672424043458149,0.0029626773044193477,0.0017772384928491647,True
585,-0.6045949652508987,-0.39243812563444225,-0.3902993148189035,-3.7130188700971747,2.9126307730760104,-0.21215683961645648,-0.21429565043199522,True
586,0.1259657423549111,0.832017862928309,0.8854470367547602,-1.9683966366600543,3.698172760604148,-0.706052120573398,-0.7594812943998491,True
587,-1.6843311355335198,-1.639598780694123,-1.6404995512883693,-1.7093295571249325,-1.5713775544868163,-0.04473235483939675,-0.043831584245150434,True
588,-0.579328648828926,-0.3129410716176097,-0.33811721350916485,-3.4132375332493536,2.8731868132953653,-0.2663875772113163,-0.24121143531976114,True
589,0.1528014146187421,0.8711163474269772,0.852581386236946,-2.0992669114790354,3.683062105770775,-0.7183149328082351,-0.6997799716182039,True
590,-1.984650977371744,-1.9731573947952825,-1.974397974715448,-2.041647434813006,-1.9043868998825295,-0.011493582576461492,-0.010253002656295918,True
591,-1.9841708621348673,-1.979647202513995,-1.9806914234916633,-2.044432893288007,-1.9123076312023632,-0.0045236596208722,-0.0034794386432039914,True
592,-1.9574265911168724,-1.983807015150181,-1.9825476112548905,-2.0523069086937418,-1.9121458139513285,0.026380424033308536,0.02512102013801809,True
593,-2.2932205226356293,-1.986292904307112,-1.9883177792486202,-2.0524566943170672,-1.9219826906499096,-0.3069276183285172,-0.30490274338700907,False
594,-1.2044968827714673,-1.193441389667012,-1.1934075984583516,-1.2561951645786558,-1.126131108885923,-0.011055493104455305,-0.011089284313115622,True
595,-1.742704452695253,0.00923661857313538,0.06476618797831539,-3.2529429373224015,3.286032680131488,-1.7519410712683885,-1.8074706406735686,True
596,-1.2044263202284224,-1.201364251134728,-1.200600596754297,-1.2685291370925618,-1.1367461085347,-0.0030620690936944417,-0.003825723474125464,True
597,-1.727173594271932,0.11867651014524244,0.06922915196110682,-3.0522433842362906,3.392806761203685,-1.8458501044171745,-1.7964027462330387,True
598,-1.1984101311161746,-1.2000543973584552,-1.2011443452209956,-1.265944131996655,-1.1343036754253126,0.0016442662422806453,0.002734214104820998,True
599,-1.708525332219654,0.0355018919411216,0.059145082890932676,-3.0387038629946774,3.068136900089778,-1.7440272241607757,-1.7676704151105866,True
600,-1.1963061879191879,-1.2078057763449523,-1.2077816816262135,-1.2718878865817203,-1.146197347935332,0.011499588425764484,0.011475493707025608,True
601,-1.71269827340049,-0.03816321027485676,0.09566954700500445,-2.990761945452321,3.2568714154597775,-1.6745350631256333,-1.8083678204054945,True
602,-2.925661197635953,-2.9178799053814664,-2.9165717601205943,-2.981348724005297,-2.8542359087472735,-0.007781292254486427,-0.009089437515358512,True
603,-2.924262716284786,-2.923660617847313,-2.9229977523795903,-2.988072566727095,-2.860092360787814,-0.0006020984374730531,-0.001264963905195593,True
604,-2.922077939482231,-2.9239756938488304,-2.923755593552176,-2.9865216247818305,-2.8591769227883925,0.0018977543665994467,0.0016776540699452447,True
605,-2.9204834457224975,-2.9306608233783638,-2.929792982933133,-2.993384186334885,-2.8671889143012996,0.010177377655866238,0.009309537210635543,True
606,-3.452490676049708,-3.463474387291564,-3.4458800481393856,-3.5143930264625984,-3.381644894058071,0.010983711241856042,-0.0066106279103221866,True
607,-3.452490676049708,-3.4517595508422985,-3.4511630313405144,-3.51941909073317,-3.387710860962929,-0.0007311252074093666,-0.001327644709193443,True
608,-3.452490676049708,-3.4553621913988506,-3.4535685655160586,-3.5181566872978447,-3.3910828178969203,0.0028715153491427614,0.0010778894663507899,True
609,-3.452490676049708,-3.45853787259728,-3.459701935047816,-3.5267080444256313,-3.3965771308455457,0.006047196547572131,0.00721125899810815,True
610,-4.303818093681231,-4.207133557642524,-4.207456902984052,-4.276780477195004,-4.13999604551069,-0.09668453603870741,-0.09636119069717974,False
611,-2.5409584097593014,-2.864839120808209,-2.8972792509832828,-6.047879326962657,0.4461964729478165,0.3238807110489077,0.35632084122398133,True
612,1.5690557797525737,-1.6273182233017434,-1.7568562752236905,-4.704143462823294,1.1588326046790396,3.1963740030543173,3.325912054976264,False
613,-4.2057789064417985,-4.214663471715639,-4.21444924845135,-4.282973783311852,-4.149473452284749,0.008884565273840295,0.008670342009551746,True
614,-2.612882522188758,-2.8981516061344252,-2.9391624888603793,-5.9621503426273845,0.3025207603236928,0.2852690839456673,0.3262799666716214,True
615,1.5255746244903814,-1.7442636212413447,-1.7535246359532464,-4.701238741401956,1.1758691301683324,3.269838245731726,3.279099260443628,False
616,-4.197153206973306,-4.215404582794833,-4.215417795938598,-4.285587094114112,-4.149389738898564,0.018251375821527027,0.018264588965291928,True
617,-2.677635112237773,-2.9154284309499885,-2.922321992874367,-6.311479340715457,0.20716435812869768,0.23779331871221565,0.24468688063659405,True
618,1.5601356171479122,-1.6989374091529925,-1.7126724894907839,-4.572321483818208,1.2147197717705978,3.2590730263009045,3.272808106638696,False
619,-4.236521270410602,-4.2212979788132925,-4.2211928860731,-4.292625452318756,-4.154284724708641,-0.015223291597309618,-0.015328384337502499,True
620,-2.9038409004984533,-2.9942476741236694,-2.927550012700018,-6.181893915089137,0.31516220359178543,0.0904067736252161,0.023709112201564686,True
621,1.5291705418445813,-1.6851378072228316,-1.6890470398830173,-4.58105740295332,1.2081324778690834,3.214308349067413,3.2182175817275986,False
622,-3.7781741288811173,-3.7568208777963155,-3.756607165875944,-3.821639138680139,-3.687521281094602,-0.021353251084801794,-0.021566963005173356,True
623,-3.763580730977142,-3.765269383102813,-3.7634273342413658,-3.831539967079669,-3.695653477340963,0.0016886521256709308,-0.00015339673577630109,True
624,-3.75981922513427,-3.761493929839579,-3.7632774212621367,-3.8302802974003427,-3.6900326564331007,0.0016747047053087272,0.003458196127866575,True
625,-3.6712823503278362,-3.770413622086984,-3.770374984252106,-3.8380271496012477,-3.7058388128167836,0.09913127175914793,0.0990926339242697,False
626,-2.6739605955337553,-1.935669704193458,-1.9081485689854896,-3.7649022140057866,-0.19412872052114516,-0.7382908913402972,-0.7658120265482657,True
627,0.4225686503558215,-0.7424036134265034,-0.836019363459258,-4.255157938038429,2.6343701693088173,1.164972263782325,1.2585880138150793,True
628,-3.39631593699554,-3.430242756387562,-3.427895867696504,-3.497396238070452,-3.364181110758532,0.033926819392022356,0.0315799307009641,True
629,-2.0842583319685963,-2.156277035364511,-2.196738417257502,-5.390236085298283,1.1310263235651516,0.07201870339591476,0.11248008528890585,True
630,-2.7013820595591564,-1.9369669746325249,-1.931939444597373,-3.7090259061020827,-0.20781845526926981,-0.7644150849266316,-0.7694426149617835,True
631,0.27665588181897094,-0.5994264635870762,-0.7633092067638604,-4.181602287911093,2.7945618509511707,0.8760823454060471,1.0399650885828313,True
